index,ROI,Label,R,G,B,alpha,X,Y,Z
4097,Cingulo-Opercular-31_L-Ctx,37,153,0,153,255,-12.7446393966675,-31.1367416381836,45.7480392456055
4098,Cingulo-Opercular-31_L-Ctx,37,153,0,153,255,-12.2612419128418,-31.2537364959717,47.2610397338867
4099,Cingulo-Opercular-31_L-Ctx,37,153,0,153,255,-11.6097850799561,-31.5084915161133,48.60302734375
4100,Cingulo-Opercular-31_L-Ctx,37,153,0,153,255,-10.8633184432983,-31.7278003692627,49.8324546813965
4101,Cingulo-Opercular-31_L-Ctx,37,153,0,153,255,-9.90811824798584,-32.0747184753418,50.6516761779785
4102,Cingulo-Opercular-31_L-Ctx,37,153,0,153,255,-8.94365406036377,-32.7865447998047,50.9199295043945
4103,Somatomotor-23_L-Ctx,36,0,255,255,255,-8.25984287261963,-33.670093536377,51.5959167480469
4104,Somatomotor-23_L-Ctx,36,0,255,255,255,-7.85810089111328,-34.6633148193359,52.5808296203613
4105,Somatomotor-23_L-Ctx,36,0,255,255,255,-7.37348556518555,-35.7206115722656,53.6169700622559
4106,Somatomotor-23_L-Ctx,36,0,255,255,255,-6.40942144393921,-36.8601036071777,54.3115043640137
4107,Somatomotor-23_L-Ctx,36,0,255,255,255,-5.00537586212158,-38.2188453674316,54.8883972167969
4108,Somatomotor-23_L-Ctx,36,0,255,255,255,-3.82592272758484,-39.2268905639648,55.990894317627
4109,Somatomotor-23_L-Ctx,36,0,255,255,255,-3.44284129142761,-39.9158706665039,57.4700889587402
4110,Somatomotor-23_L-Ctx,36,0,255,255,255,-3.45452833175659,-40.5515823364258,58.9130058288574
4111,Somatomotor-23_L-Ctx,36,0,255,255,255,-3.17889332771301,-41.207576751709,60.1999130249023
4112,Somatomotor-23_L-Ctx,36,0,255,255,255,-2.91129946708679,-41.6479187011719,61.48583984375
4113,Somatomotor-23_L-Ctx,36,0,255,255,255,-2.68765616416931,-41.9310035705566,62.8120498657227
4114,Somatomotor-23_L-Ctx,36,0,255,255,255,-2.45864725112915,-42.1214790344238,64.1546859741211
4115,Somatomotor-23_L-Ctx,36,0,255,255,255,-2.34338474273682,-42.1414337158203,65.556884765625
4116,Somatomotor-23_L-Ctx,36,0,255,255,255,-2.43626189231873,-41.8947372436523,67.0226593017578
4117,Somatomotor-23_L-Ctx,36,0,255,255,255,-2.48062658309937,-41.6040077209473,68.4108505249023
4118,Somatomotor-23_L-Ctx,36,0,255,255,255,-2.70837926864624,-41.1756172180176,69.6941146850586
4119,Somatomotor-22_L-Ctx,9,0,255,255,255,-3.2909369468689,-40.5024223327637,70.7141723632813
4120,Somatomotor-22_L-Ctx,9,0,255,255,255,-3.82431888580322,-39.5867309570313,71.6920394897461
4121,Somatomotor-31_L-Ctx,53,0,255,255,255,-4.83161687850952,-38.6142883300781,71.8448867797852
4122,Cingulo-Opercular-32_L-Ctx,38,153,0,153,255,-4.53054475784302,-24.4853668212891,41.7477569580078
4123,Cingulo-Opercular-32_L-Ctx,38,153,0,153,255,-6.33461713790894,-24.5959243774414,41.4033699035645
4124,Cingulo-Opercular-32_L-Ctx,38,153,0,153,255,-8.08748817443848,-24.7630634307861,40.5193252563477
4125,Cingulo-Opercular-32_L-Ctx,38,153,0,153,255,-9.5282039642334,-24.9982433319092,39.4875755310059
4126,Cingulo-Opercular-32_L-Ctx,38,153,0,153,255,-10.6230440139771,-25.3710308074951,38.5105895996094
4127,Cingulo-Opercular-32_L-Ctx,38,153,0,153,255,-11.6089963912964,-25.7486019134521,37.845027923584
4128,Cingulo-Opercular-32_L-Ctx,38,153,0,153,255,-12.4262533187866,-26.1601371765137,37.1399345397949
4129,Cingulo-Opercular-32_L-Ctx,38,153,0,153,255,-13.0868654251099,-26.6520977020264,36.740650177002
4130,Cingulo-Opercular-32_L-Ctx,38,153,0,153,255,-13.7458181381226,-27.1579456329346,36.5759315490723
4131,Cingulo-Opercular-32_L-Ctx,38,153,0,153,255,-14.3914222717285,-27.6597843170166,36.7722969055176
4132,Cingulo-Opercular-32_L-Ctx,38,153,0,153,255,-14.865029335022,-28.0385780334473,37.4610862731934
4133,Cingulo-Opercular-31_L-Ctx,37,153,0,153,255,-14.9164209365845,-28.3259735107422,38.3435897827148
4134,Cingulo-Opercular-31_L-Ctx,37,153,0,153,255,-14.9982948303223,-28.5061492919922,39.2243347167969
4135,Cingulo-Opercular-31_L-Ctx,37,153,0,153,255,-14.8687219619751,-28.768180847168,40.1394119262695
4136,Cingulo-Opercular-31_L-Ctx,37,153,0,153,255,-14.3641881942749,-29.0403823852539,41.2509117126465
4137,Cingulo-Opercular-31_L-Ctx,37,153,0,153,255,-13.7406063079834,-29.2839298248291,42.6052894592285
4138,Cingulo-Opercular-31_L-Ctx,37,153,0,153,255,-13.0055332183838,-29.4982643127441,43.924877166748
4139,Cingulo-Opercular-31_L-Ctx,37,153,0,153,255,-12.6087656021118,-29.9026374816895,45.4523849487305
4140,Cingulo-Opercular-31_L-Ctx,37,153,0,153,255,-12.0919599533081,-30.0263442993164,46.6885681152344
4141,Cingulo-Opercular-31_L-Ctx,37,153,0,153,255,-11.016040802002,-30.3141384124756,47.5399856567383
4142,Cingulo-Opercular-31_L-Ctx,37,153,0,153,255,-10.0873641967773,-30.6003684997559,48.5715675354004
4143,Cingulo-Opercular-31_L-Ctx,37,153,0,153,255,-9.06809520721436,-30.9441623687744,49.401927947998
4144,Cingulo-Opercular-31_L-Ctx,37,153,0,153,255,-8.19230365753174,-31.5957317352295,49.8827209472656
4145,Somatomotor-23_L-Ctx,36,0,255,255,255,-7.28569459915161,-32.1714210510254,50.5443344116211
4146,Somatomotor-23_L-Ctx,36,0,255,255,255,-6.56670141220093,-33.1516304016113,51.2783088684082
4147,Somatomotor-23_L-Ctx,36,0,255,255,255,-5.9449257850647,-34.3652496337891,52.0662612915039
4148,Somatomotor-23_L-Ctx,36,0,255,255,255,-5.06013345718384,-35.6821556091309,52.8021697998047
4149,Somatomotor-23_L-Ctx,36,0,255,255,255,-3.56621146202087,-36.7051773071289,54.0701293945313
4150,Somatomotor-23_L-Ctx,36,0,255,255,255,-3.06614804267883,-37.2780342102051,55.6105690002441
4151,Somatomotor-23_L-Ctx,36,0,255,255,255,-3.06125092506409,-38.0380554199219,57.1665573120117
4152,Somatomotor-23_L-Ctx,36,0,255,255,255,-3.26114892959595,-38.7574501037598,58.6781311035156
4153,Somatomotor-23_L-Ctx,36,0,255,255,255,-3.30148959159851,-39.4586639404297,60.1696586608887
4154,Somatomotor-23_L-Ctx,36,0,255,255,255,-3.10409617424011,-40.0693817138672,61.5638160705566
4155,Somatomotor-23_L-Ctx,36,0,255,255,255,-2.85712623596191,-40.3933410644531,62.8226318359375
4156,Somatomotor-23_L-Ctx,36,0,255,255,255,-2.56638979911804,-40.620231628418,64.0756683349609
4157,Somatomotor-23_L-Ctx,36,0,255,255,255,-2.49550032615662,-40.6528396606445,65.4159545898438
4158,Somatomotor-23_L-Ctx,36,0,255,255,255,-2.42355108261108,-40.5879669189453,66.7702865600586
4159,Somatomotor-23_L-Ctx,36,0,255,255,255,-2.36892342567444,-40.3904075622559,68.0656890869141
4160,Somatomotor-23_L-Ctx,36,0,255,255,255,-2.55769896507263,-40.0124206542969,69.2752838134766
4161,Somatomotor-23_L-Ctx,36,0,255,255,255,-2.87774991989136,-39.4305725097656,70.3949890136719
4162,Somatomotor-31_L-Ctx,53,0,255,255,255,-3.45979118347168,-38.7838134765625,71.2125244140625
4163,Somatomotor-31_L-Ctx,53,0,255,255,255,-4.79608964920044,-38.4180755615234,70.8325653076172
4164,Cingulo-Opercular-32_L-Ctx,38,153,0,153,255,-4.94870662689209,-23.2402400970459,41.5440139770508
4165,Cingulo-Opercular-32_L-Ctx,38,153,0,153,255,-6.90096664428711,-23.0936107635498,40.4064979553223
4166,Cingulo-Opercular-32_L-Ctx,38,153,0,153,255,-8.75933074951172,-23.0866985321045,39.3453598022461
4167,Cingulo-Opercular-32_L-Ctx,38,153,0,153,255,-10.16552734375,-23.3331871032715,38.2936248779297
4168,Cingulo-Opercular-32_L-Ctx,38,153,0,153,255,-11.2760238647461,-23.6827793121338,37.5763893127441
4169,Cingulo-Opercular-32_L-Ctx,38,153,0,153,255,-12.3792638778687,-23.9795951843262,37.1971397399902
4170,Cingulo-Opercular-32_L-Ctx,38,153,0,153,255,-12.9302139282227,-24.5598773956299,36.8336181640625
4171,Cingulo-Opercular-32_L-Ctx,38,153,0,153,255,-13.4318027496338,-25.0722236633301,36.9181594848633
4172,Cingulo-Opercular-32_L-Ctx,38,153,0,153,255,-13.8435840606689,-25.642017364502,37.3457489013672
4173,Cingulo-Opercular-32_L-Ctx,38,153,0,153,255,-14.0478324890137,-26.2689590454102,37.9718933105469
4174,Cingulo-Opercular-31_L-Ctx,37,153,0,153,255,-14.4644966125488,-26.6116695404053,38.6202278137207
4175,Cingulo-Opercular-31_L-Ctx,37,153,0,153,255,-14.7310752868652,-26.7358646392822,39.2551612854004
4176,Cingulo-Opercular-31_L-Ctx,37,153,0,153,255,-14.7085380554199,-26.9335517883301,40.0498962402344
4177,Cingulo-Opercular-31_L-Ctx,37,153,0,153,255,-14.2947387695313,-27.2269897460938,41.1111068725586
4178,Cingulo-Opercular-31_L-Ctx,37,153,0,153,255,-13.7227840423584,-27.5377254486084,42.3665313720703
4179,Cingulo-Opercular-31_L-Ctx,37,153,0,153,255,-12.957968711853,-27.8865737915039,43.4615592956543
4180,Cingulo-Opercular-31_L-Ctx,37,153,0,153,255,-12.0187730789185,-28.3320770263672,44.4030952453613
4181,Cingulo-Opercular-31_L-Ctx,37,153,0,153,255,-11.0514755249023,-28.6908073425293,45.242057800293
4182,Cingulo-Opercular-31_L-Ctx,37,153,0,153,255,-10.0826435089111,-28.7870063781738,46.2717247009277
4183,Cingulo-Opercular-31_L-Ctx,37,153,0,153,255,-9.009840965271,-28.9905319213867,47.0028839111328
4184,Cingulo-Opercular-31_L-Ctx,37,153,0,153,255,-7.96450710296631,-29.338752746582,47.6021156311035
4185,Cingulo-Opercular-31_L-Ctx,37,153,0,153,255,-7.03450107574463,-29.9281311035156,48.2731246948242
4186,Somatomotor-25_L-Ctx,40,0,255,255,255,-6.16673278808594,-30.7600288391113,49.098217010498
4187,Somatomotor-23_L-Ctx,36,0,255,255,255,-5.35170459747314,-31.7806224822998,50.1464653015137
4188,Somatomotor-23_L-Ctx,36,0,255,255,255,-4.67418479919434,-32.9638938903809,51.2389755249023
4189,Somatomotor-23_L-Ctx,36,0,255,255,255,-3.81421113014221,-34.0642738342285,52.3696708679199
4190,Somatomotor-23_L-Ctx,36,0,255,255,255,-3.19673848152161,-34.7399673461914,53.963005065918
4191,Somatomotor-23_L-Ctx,36,0,255,255,255,-3.191086769104,-35.3357162475586,55.5907974243164
4192,Somatomotor-21_L-Ctx,8,0,255,255,255,-3.20644807815552,-36.0540504455566,57.0978317260742
4193,Somatomotor-21_L-Ctx,8,0,255,255,255,-3.37456250190735,-36.8139190673828,58.4972763061523
4194,Somatomotor-23_L-Ctx,36,0,255,255,255,-3.58930063247681,-37.4607925415039,59.9973106384277
4195,Somatomotor-23_L-Ctx,36,0,255,255,255,-3.43091821670532,-38.1547088623047,61.5520782470703
4196,Somatomotor-23_L-Ctx,36,0,255,255,255,-3.02006077766418,-38.6673126220703,62.8409805297852
4197,Somatomotor-23_L-Ctx,36,0,255,255,255,-2.75338268280029,-38.9734992980957,64.0398788452148
4198,Somatomotor-23_L-Ctx,36,0,255,255,255,-2.52641749382019,-39.1480865478516,65.247184753418
4199,Somatomotor-23_L-Ctx,36,0,255,255,255,-2.48624610900879,-39.146785736084,66.5335006713867
4200,Somatomotor-23_L-Ctx,36,0,255,255,255,-2.54183793067932,-39.0018882751465,67.7643356323242
4201,Somatomotor-23_L-Ctx,36,0,255,255,255,-2.63137626647949,-38.7231330871582,68.9106674194336
4202,Somatomotor-23_L-Ctx,36,0,255,255,255,-2.92844390869141,-38.3387680053711,69.8625106811523
4203,Somatomotor-31_L-Ctx,53,0,255,255,255,-3.56289649009705,-37.9103317260742,70.4864349365234
4204,Somatomotor-31_L-Ctx,53,0,255,255,255,-4.69731140136719,-37.6422691345215,70.4038619995117
4205,Cingulo-Opercular-32_L-Ctx,38,153,0,153,255,-5.523850440979,-21.6252861022949,40.7308349609375
4206,Cingulo-Opercular-32_L-Ctx,38,153,0,153,255,-7.49515151977539,-21.525484085083,39.2338829040527
4207,Cingulo-Opercular-32_L-Ctx,38,153,0,153,255,-9.24675559997559,-21.4942588806152,38.1308479309082
4208,Cingulo-Opercular-32_L-Ctx,38,153,0,153,255,-10.5597343444824,-21.8226661682129,37.0396957397461
4209,Cingulo-Opercular-32_L-Ctx,38,153,0,153,255,-11.6319189071655,-22.224573135376,36.2208099365234
4210,Cingulo-Opercular-32_L-Ctx,38,153,0,153,255,-12.5655126571655,-22.6082496643066,35.8565673828125
4211,Cingulo-Opercular-32_L-Ctx,38,153,0,153,255,-13.3871974945068,-22.9996128082275,35.9314880371094
4212,Cingulo-Opercular-32_L-Ctx,38,153,0,153,255,-14.018253326416,-23.4477634429932,36.434196472168
4213,Cingulo-Opercular-32_L-Ctx,38,153,0,153,255,-14.4533433914185,-24.0176620483398,37.1752090454102
4214,Cingulo-Opercular-31_L-Ctx,37,153,0,153,255,-14.4861450195313,-24.3892364501953,38.2265625
4215,Cingulo-Opercular-31_L-Ctx,37,153,0,153,255,-14.6268854141235,-24.6761379241943,39.0851135253906
4216,Cingulo-Opercular-31_L-Ctx,37,153,0,153,255,-14.6068964004517,-24.9700832366943,39.8155326843262
4217,Cingulo-Opercular-31_L-Ctx,37,153,0,153,255,-14.396222114563,-25.3852348327637,40.9602508544922
4218,Cingulo-Opercular-31_L-Ctx,37,153,0,153,255,-13.8022155761719,-25.6967258453369,42.2730255126953
4219,Cingulo-Opercular-31_L-Ctx,37,153,0,153,255,-12.9237937927246,-26.0067272186279,43.4270362854004
4220,Cingulo-Opercular-31_L-Ctx,37,153,0,153,255,-11.8705730438232,-26.260082244873,44.4730758666992
4221,Cingulo-Opercular-31_L-Ctx,37,153,0,153,255,-10.8356990814209,-26.5014152526855,45.4104995727539
4222,Cingulo-Opercular-31_L-Ctx,37,153,0,153,255,-9.71783065795898,-26.6691837310791,46.1236915588379
4223,Somatomotor-25_L-Ctx,40,0,255,255,255,-8.60320949554443,-26.851245880127,46.7522506713867
4224,Somatomotor-25_L-Ctx,40,0,255,255,255,-7.51659440994263,-27.201078414917,47.2469062805176
4225,Somatomotor-25_L-Ctx,40,0,255,255,255,-6.48539733886719,-27.8134498596191,47.7265701293945
4226,Somatomotor-25_L-Ctx,40,0,255,255,255,-5.3812952041626,-28.8117828369141,48.2921333312988
4227,Somatomotor-25_L-Ctx,40,0,255,255,255,-4.29182767868042,-30.0905227661133,49.2578887939453
4228,Somatomotor-21_L-Ctx,8,0,255,255,255,-3.46877145767212,-31.3471488952637,50.6786689758301
4229,Somatomotor-21_L-Ctx,8,0,255,255,255,-3.13128423690796,-32.3119850158691,52.339111328125
4230,Somatomotor-21_L-Ctx,8,0,255,255,255,-3.27914714813232,-33.0132446289063,53.9426155090332
4231,Somatomotor-21_L-Ctx,8,0,255,255,255,-3.63503360748291,-33.65380859375,55.4455642700195
4232,Somatomotor-21_L-Ctx,8,0,255,255,255,-4.21263742446899,-34.3469924926758,56.8423461914063
4233,Somatomotor-21_L-Ctx,8,0,255,255,255,-4.14257574081421,-35.0853996276855,58.3161392211914
4234,Somatomotor-21_L-Ctx,8,0,255,255,255,-3.47907185554504,-35.6984596252441,59.5642166137695
4235,Somatomotor-21_L-Ctx,8,0,255,255,255,-3.13900303840637,-36.2402381896973,60.9289741516113
4236,Somatomotor-21_L-Ctx,8,0,255,255,255,-2.88250374794006,-36.7700996398926,62.3354988098145
4237,Somatomotor-21_L-Ctx,8,0,255,255,255,-2.6670868396759,-37.2278671264648,63.7050590515137
4238,Somatomotor-21_L-Ctx,8,0,255,255,255,-2.4190993309021,-37.5468978881836,64.9686584472656
4239,Somatomotor-21_L-Ctx,8,0,255,255,255,-2.33310317993164,-37.6718406677246,66.2442398071289
4240,Somatomotor-23_L-Ctx,36,0,255,255,255,-2.4128999710083,-37.5781860351563,67.4913177490234
4241,Somatomotor-21_L-Ctx,8,0,255,255,255,-2.59578633308411,-37.3790969848633,68.6214370727539
4242,Somatomotor-21_L-Ctx,8,0,255,255,255,-3.03737187385559,-37.1339721679688,69.4914245605469
4243,Somatomotor-21_L-Ctx,8,0,255,255,255,-3.70146155357361,-36.8518981933594,70.1213150024414
4244,Somatomotor-31_L-Ctx,53,0,255,255,255,-4.68179988861084,-36.5854187011719,70.2534484863281
4245,Cingulo-Opercular-32_L-Ctx,38,153,0,153,255,-6.56667518615723,-20.0611419677734,39.6219940185547
4246,Cingulo-Opercular-32_L-Ctx,38,153,0,153,255,-8.35988140106201,-20.066650390625,38.2126045227051
4247,Cingulo-Opercular-32_L-Ctx,38,153,0,153,255,-9.82923221588135,-20.1937351226807,37.0506057739258
4248,Cingulo-Opercular-32_L-Ctx,38,153,0,153,255,-11.0746879577637,-20.4099407196045,36.0992851257324
4249,Cingulo-Opercular-32_L-Ctx,38,153,0,153,255,-12.1554393768311,-20.7563018798828,35.5043487548828
4250,Cingulo-Opercular-32_L-Ctx,38,153,0,153,255,-13.085880279541,-21.1454658508301,35.3664169311523
4251,Cingulo-Opercular-32_L-Ctx,38,153,0,153,255,-13.8872404098511,-21.5358638763428,35.6631240844727
4252,Cingulo-Opercular-32_L-Ctx,38,153,0,153,255,-14.4535427093506,-21.9942951202393,36.311767578125
4253,Cingulo-Opercular-31_L-Ctx,37,153,0,153,255,-14.8095684051514,-22.482536315918,37.207950592041
4254,Cingulo-Opercular-31_L-Ctx,37,153,0,153,255,-14.9209823608398,-22.9131393432617,38.2768630981445
4255,Cingulo-Opercular-31_L-Ctx,37,153,0,153,255,-14.8091983795166,-23.2484397888184,39.4402809143066
4256,Cingulo-Opercular-31_L-Ctx,37,153,0,153,255,-14.2904491424561,-23.5453872680664,40.7347183227539
4257,Cingulo-Opercular-31_L-Ctx,37,153,0,153,255,-13.579381942749,-23.7999134063721,42.0948448181152
4258,Cingulo-Opercular-31_L-Ctx,37,153,0,153,255,-12.6447744369507,-24.0494918823242,43.314453125
4259,Cingulo-Opercular-31_L-Ctx,37,153,0,153,255,-11.531702041626,-24.3088817596436,44.3189353942871
4260,Cingulo-Opercular-31_L-Ctx,37,153,0,153,255,-10.495532989502,-24.5361976623535,45.1744956970215
4261,Somatomotor-25_L-Ctx,40,0,255,255,255,-9.45680332183838,-24.691722869873,45.8860397338867
4262,Somatomotor-25_L-Ctx,40,0,255,255,255,-8.40200901031494,-24.8255043029785,46.5526428222656
4263,Somatomotor-25_L-Ctx,40,0,255,255,255,-7.29595947265625,-25.0398368835449,47.0648498535156
4264,Somatomotor-25_L-Ctx,40,0,255,255,255,-6.20529174804688,-25.4671630859375,47.5858345031738
4265,Somatomotor-25_L-Ctx,40,0,255,255,255,-4.99018144607544,-26.3854370117188,48.0609283447266
4266,Somatomotor-25_L-Ctx,40,0,255,255,255,-3.78034472465515,-27.7979679107666,48.9535865783691
4267,Somatomotor-21_L-Ctx,8,0,255,255,255,-3.09910798072815,-29.245792388916,50.5913696289063
4268,Somatomotor-21_L-Ctx,8,0,255,255,255,-3.03810477256775,-30.3904056549072,52.284236907959
4269,Somatomotor-21_L-Ctx,8,0,255,255,255,-3.17948889732361,-31.2504272460938,53.8273429870605
4270,Somatomotor-21_L-Ctx,8,0,255,255,255,-3.62794947624207,-32.0291137695313,55.223762512207
4271,Somatomotor-21_L-Ctx,8,0,255,255,255,-4.48219919204712,-32.6285209655762,56.4832649230957
4272,Somatomotor-21_L-Ctx,8,0,255,255,255,-4.55415678024292,-33.2082366943359,58.0638656616211
4273,Somatomotor-21_L-Ctx,8,0,255,255,255,-4.0571870803833,-33.853588104248,59.4903678894043
4274,Somatomotor-21_L-Ctx,8,0,255,255,255,-3.37067437171936,-34.5137329101563,60.7606315612793
4275,Somatomotor-21_L-Ctx,8,0,255,255,255,-2.8176212310791,-35.0652732849121,61.9706916809082
4276,Somatomotor-21_L-Ctx,8,0,255,255,255,-2.57451987266541,-35.52490234375,63.2950706481934
4277,Somatomotor-21_L-Ctx,8,0,255,255,255,-2.52949118614197,-35.8283729553223,64.6392440795898
4278,Somatomotor-21_L-Ctx,8,0,255,255,255,-2.55013585090637,-35.9635467529297,65.9548873901367
4279,Somatomotor-21_L-Ctx,8,0,255,255,255,-2.68682527542114,-36.0187950134277,67.1725463867188
4280,Somatomotor-21_L-Ctx,8,0,255,255,255,-2.89555168151855,-35.9263877868652,68.2239379882813
4281,Somatomotor-21_L-Ctx,8,0,255,255,255,-3.2751452922821,-35.7985877990723,69.0883712768555
4282,Somatomotor-21_L-Ctx,8,0,255,255,255,-3.85820722579956,-35.5801086425781,69.7001800537109
4283,Somatomotor-21_L-Ctx,8,0,255,255,255,-4.66483974456787,-35.3447647094727,69.9275970458984
4284,Cingulo-Opercular-32_L-Ctx,38,153,0,153,255,-7.90878772735596,-18.422119140625,38.8731079101563
4285,Cingulo-Opercular-32_L-Ctx,38,153,0,153,255,-9.39650344848633,-18.5235729217529,37.7138061523438
4286,Cingulo-Opercular-32_L-Ctx,38,153,0,153,255,-10.6613502502441,-18.6968784332275,36.8383178710938
4287,Cingulo-Opercular-32_L-Ctx,38,153,0,153,255,-11.7447185516357,-18.9294891357422,36.066089630127
4288,Cingulo-Opercular-32_L-Ctx,38,153,0,153,255,-12.6693162918091,-19.3364372253418,35.7798385620117
4289,Cingulo-Opercular-32_L-Ctx,38,153,0,153,255,-13.4516916275024,-19.7993602752686,35.8462791442871
4290,Cingulo-Opercular-32_L-Ctx,38,153,0,153,255,-14.0185804367065,-20.2768592834473,36.2895278930664
4291,Cingulo-Opercular-31_L-Ctx,37,153,0,153,255,-14.3523616790771,-20.7258930206299,36.9162254333496
4292,Cingulo-Opercular-31_L-Ctx,37,153,0,153,255,-14.4321441650391,-21.1439743041992,37.8749732971191
4293,Cingulo-Opercular-31_L-Ctx,37,153,0,153,255,-14.178503036499,-21.5105419158936,38.9929580688477
4294,Cingulo-Opercular-31_L-Ctx,37,153,0,153,255,-13.5121078491211,-21.7910041809082,40.2473678588867
4295,Cingulo-Opercular-31_L-Ctx,37,153,0,153,255,-12.8516139984131,-22.0013656616211,41.6075592041016
4296,Cingulo-Opercular-31_L-Ctx,37,153,0,153,255,-11.9231548309326,-22.2438697814941,42.7558441162109
4297,Somatomotor-25_L-Ctx,40,0,255,255,255,-10.9472045898438,-22.4793872833252,43.7567253112793
4298,Somatomotor-25_L-Ctx,40,0,255,255,255,-9.9320764541626,-22.6576747894287,44.5254859924316
4299,Somatomotor-25_L-Ctx,40,0,255,255,255,-8.97490882873535,-22.727352142334,45.1742515563965
4300,Somatomotor-25_L-Ctx,40,0,255,255,255,-8.00076961517334,-22.7803688049316,45.7611808776855
4301,Somatomotor-25_L-Ctx,40,0,255,255,255,-7.03510189056396,-22.794750213623,46.3092308044434
4302,Somatomotor-25_L-Ctx,40,0,255,255,255,-6.03366947174072,-22.8461227416992,46.823371887207
4303,Somatomotor-25_L-Ctx,40,0,255,255,255,-4.83662796020508,-23.3892478942871,47.6793746948242
4304,Somatomotor-25_L-Ctx,40,0,255,255,255,-3.79477024078369,-25.1303176879883,49.0433044433594
4305,Somatomotor-21_L-Ctx,8,0,255,255,255,-3.29518461227417,-27.0364875793457,50.707878112793
4306,Somatomotor-21_L-Ctx,8,0,255,255,255,-3.22473382949829,-28.4574546813965,52.3035774230957
4307,Somatomotor-21_L-Ctx,8,0,255,255,255,-3.50607633590698,-29.4587459564209,53.6911888122559
4308,Somatomotor-21_L-Ctx,8,0,255,255,255,-3.75652647018433,-30.265209197998,54.940357208252
4309,Somatomotor-21_L-Ctx,8,0,255,255,255,-3.96525502204895,-31.0277442932129,56.1367378234863
4310,Somatomotor-21_L-Ctx,8,0,255,255,255,-4.03263378143311,-31.6735095977783,57.4405250549316
4311,Somatomotor-21_L-Ctx,8,0,255,255,255,-4.08871269226074,-32.0311126708984,59.1301956176758
4312,Somatomotor-21_L-Ctx,8,0,255,255,255,-3.71913909912109,-32.6002311706543,60.6761436462402
4313,Somatomotor-21_L-Ctx,8,0,255,255,255,-3.2966673374176,-33.1687698364258,62.0173645019531
4314,Somatomotor-21_L-Ctx,8,0,255,255,255,-3.04671382904053,-33.6609344482422,63.2880897521973
4315,Somatomotor-21_L-Ctx,8,0,255,255,255,-2.98538374900818,-33.9774284362793,64.5563201904297
4316,Somatomotor-21_L-Ctx,8,0,255,255,255,-3.10969471931458,-34.1716537475586,65.8467864990234
4317,Somatomotor-21_L-Ctx,8,0,255,255,255,-3.1016263961792,-34.2678146362305,67.0517425537109
4318,Somatomotor-21_L-Ctx,8,0,255,255,255,-3.21088624000549,-34.2755508422852,68.0826568603516
4319,Somatomotor-21_L-Ctx,8,0,255,255,255,-3.39402556419373,-34.3125953674316,69.0672836303711
4320,Somatomotor-21_L-Ctx,8,0,255,255,255,-3.84841561317444,-34.1405639648438,69.9183349609375
4321,Somatomotor-21_L-Ctx,8,0,255,255,255,-4.52987480163574,-34.049015045166,70.4442672729492
4322,Cingulo-Opercular-32_L-Ctx,38,153,0,153,255,-9.56772804260254,-16.9599628448486,39.3488731384277
4323,Cingulo-Opercular-32_L-Ctx,38,153,0,153,255,-10.6043586730957,-16.9361553192139,38.2795104980469
4324,Cingulo-Opercular-32_L-Ctx,38,153,0,153,255,-11.6152801513672,-17.2256717681885,37.6108856201172
4325,Cingulo-Opercular-32_L-Ctx,38,153,0,153,255,-12.3043355941772,-17.4326019287109,37.1086349487305
4326,Cingulo-Opercular-32_L-Ctx,38,153,0,153,255,-12.8882255554199,-17.8447895050049,37.1098480224609
4327,Cingulo-Opercular-32_L-Ctx,38,153,0,153,255,-13.3386316299438,-18.3226661682129,37.3370628356934
4328,Cingulo-Opercular-32_L-Ctx,38,153,0,153,255,-13.5820169448853,-18.8016777038574,37.6318550109863
4329,Cingulo-Opercular-31_L-Ctx,37,153,0,153,255,-13.6087627410889,-19.2321224212646,38.2353477478027
4330,Cingulo-Opercular-31_L-Ctx,37,153,0,153,255,-13.2687358856201,-19.5445575714111,39.0293884277344
4331,Cingulo-Opercular-31_L-Ctx,37,153,0,153,255,-12.7039804458618,-19.8595237731934,40.0893135070801
4332,Cingulo-Opercular-31_L-Ctx,37,153,0,153,255,-11.862865447998,-20.1298046112061,41.1398315429688
4333,Somatomotor-25_L-Ctx,40,0,255,255,255,-11.2548561096191,-20.369327545166,42.4946899414063
4334,Somatomotor-25_L-Ctx,40,0,255,255,255,-10.4932460784912,-20.5663394927979,43.4937705993652
4335,Somatomotor-25_L-Ctx,40,0,255,255,255,-9.68329238891602,-20.6670780181885,44.3552665710449
4336,Somatomotor-25_L-Ctx,40,0,255,255,255,-8.88487529754639,-20.713041305542,45.1201972961426
4337,Somatomotor-25_L-Ctx,40,0,255,255,255,-8.06783294677734,-20.7387962341309,45.783748626709
4338,Somatomotor-25_L-Ctx,40,0,255,255,255,-7.12864446640015,-20.6467361450195,46.297046661377
4339,Somatomotor-25_L-Ctx,40,0,255,255,255,-6.10258340835571,-20.5802993774414,46.8196678161621
4340,Somatomotor-25_L-Ctx,40,0,255,255,255,-4.90014410018921,-20.6988487243652,47.617805480957
4341,Somatomotor-25_L-Ctx,40,0,255,255,255,-3.44212961196899,-22.3616676330566,49.1663780212402
4342,Somatomotor-25_L-Ctx,40,0,255,255,255,-2.88949799537659,-24.9228477478027,51.2396011352539
4343,Somatomotor-21_L-Ctx,8,0,255,255,255,-3.63867235183716,-26.6061515808105,52.5008010864258
